text	label
See now u dont respond....	0
Not sure whether it's a bike launch or exorcism !	1
Wrong decision..... this rules only for poor people and reach people's are always rock	1
"Very bad direction to corporate world and need young talent to run the companies like tata not family:( see the american companies like Microsoft and Google give opportunity to young people to run the company, I really don't understand this kind of moves and more importance to family :( sad decision by tata group"	1
Isro copied my face book technology ---as simple as that	0
hi anuj.frm now its a sell on rally concept.wat if 8700 nd 8550 breaks ..wat is the logical support if those levels broke?again 100+ pak terrorist are on the boarder of india to strike our army .wats your view?	0
Cheating is everywhere..Modi is far ahead..how he has been declared	0
India trying to miss lead international community  regarding loc cross firing	1
look like porkies dont have any media..only crying in indian pagesðŸ˜‚ðŸ˜‚	1
India is killing his own people & says this done by Pakistan	1
Disagree all you want. Don't attack those you don't agree with. This shows your rant and intolerance.	1
"If people dont support and think he is not a good PM  Then who do you want to be PM  The chota bheem lover Rahul So that he can telecast chota bheem on DDðŸ˜‚ Or Kejriwal to Blame Trump or Putin on India's failure"	1
Morons... they muted the exhaust note with that pathetic music	1
best story teller award ...indian goverment and opposition parties ...awards can be  presented by cnbc tv 18	0
We are proud of you Sir..Hope Army/BSF takes revenge without GOI's permission	0
"Private school salary , on register 25700/- but given to cash only 8200/-"	1
When will take him and give similar treatment... most deserving !!	1
For which accounts this policy applicable for saving accounts or current accounts???????????	0
"Can you provide the list of bjp promises and work status.....??  If you can't than plz..Than 1st of all complete your work  And compare both....."	1
Hi  Is there any reason to hcltech fall with 20/-	0
it not mean we are saying all muslims we are saying anti government muslims and anti national muslims are no more indians	1
Maximum no. Of politican is caught having black money at home is related to BJP on that what PM is taken action	1
Sir bhaubali is such a movie which cannot express the fantasy of the movie.it was a really wow movement in the theater .rajmouli is the ever best director in the world please give him a Nobel prize	0
Indian express you are too funny	1
what about sterlite technolgies Digital move is threr any effect and about adani ports	0
"RSS is a Only national interest and secularists , other all anti Hindu and anti nation. Instruction coming to CPM  from outside India, and Congress from missionaries , PENARAI VIJAYAN CAN YOU TELL US Y YOUR PART SPLIT 1960."	1
"n the name of religion Christian people never kill anyone ,Isis  call Alla before killing people ,can we call them human ,!?absulutely not they r animal"	1
So what if he's a great singer?	1
Stay with a difference !! POD that's something new .. like really new !! Priyank Bhardwaj u can not miss the action ðŸ˜Š	0
WHere is their Booze? :D	0
Hello people.. did you all read everything..? It's says President of the Divided States of America...not United states of America...ðŸ¤”ðŸ¤”ðŸ¤”	0
haha INDIAN ARMY fighting war in songs and movies.	1
Now the barath  jalavo party will come up with new version  of development.	1
Aap party seats should be zero. Kejriwal is Biggest naatakbaaj in political history	1
You and your wife could be the perfect brand ambassadors for a sex change clinic btw.	1
But. Jio is good But....I wish That It would be more better if it singnal strength is good at Villages and Urban Areas??	0
Don't u think u r going too far u Son   of a B****........#Nigam	1
I'm a class 11 student... I want to ask the government....What the hell is happening??	1
wat will be the trigger for a correction ..liquidity or politics?	0
What happened deleted comments may be he is spying for CIA	1
Anil ... do u understand ...how Mistry can continue where he has asked to move out	0
Our soldiers are sacrificing their life for our nation and our national party is celebrating do u not feel necessary to postpone this event in respect of our brave soldiers	0
Cowerdly act heneios crime by swines of our unlawful neighbours it's high time to teach a lesson.  We trust our hero's of  national forces and the govt	1
Solders r martyring        rath will stop in 2019	0
She will elephants to all. Idols	1
Very true. Ratan Tata returning shows a poor corporate policy	0
"They even deny that they have lost all the wars fought against India so what else can you expect from a terrorist producing country?  Let 'em bark, we don't give F"	1
"Bank Nifty is unable to break the resistance at the higher levels,  is it the sign of consolidation or weekeness creaping in?"	0
New entrant for the market.. advice few shares to be in portfolio	0
then y u r not aggree to be under RTI	1
Guys chk KTM Rc 8 ook---- royal Enfield looks like baby	0
"*PURE DESH ME AFRA TAFRI KA MAHOOL HAI...INDIA KI 98% JANTA GARIB HAI..YE MAAR ASLI 98% PE MARI HAI MODI JI NE..YE ACHA NHI KIYA BJP NE PURA VYAPARI VARG ROO RAHA HAI KHUN KE AANSU BJP WE SHAME ON YOU*  *B.J.P..*âŒâŒâŒâŒâŒâŒâŒ *MODI..*âŒâŒâŒâŒâŒâŒâŒ  *WE REALY SHAME ON YOU MODI JI..*"	0
You are great n no doubt we are with you	0
Bro you studying law that's good. But calling a terrorist a terrorist doesn't require study of law.	1
We have enough support already . Turkey isn't our ally more like a traitor & have come to solve Kashmir issue lol	1
haha...incompetent MP couldn't even state his views without reading it from a papers probably written by somebody else for him	1
"Is this another managed story,just to defame DT??? When it's journalism, anything is possible!!!"	1
"Even he knows that relationship between India and Turkey will help Turkey, Not Pakistan. ðŸ˜‚"	0
I think he should stay silent for few years ðŸ˜€	0
"I think it was an alien,  who,  acted well In. Pink.   You butthurt.  ðŸ˜‚"	1
Expect the budget to be populist from a consumer point of view: Rajiv Memani	0
do not sell this news ..all ready purchased ..we cannot do repeat purchase ...waste of time	0
Those released on Saturday ask: â€˜Why are we being treated like criminals?â€™	1
"Leave Muslim , what Hindus will eat???"	1
"According to figures released by the government in June 2016, more than 140,000 people were killed on roads in India in the year 2015."	1
"Internet is clearly saying that this 400cc dominos, i mean dominar cant go faster than 150 km/hour, where the 390 cc ktm can go faster than 175km/hour, and an enfield 500 can go faster than 150 km/hour."	0
"ï¿½   â™¥PYTHONâ™¥BOTâ™¥TEAMâ™¥  â™ª----Â» TAYYAB.GA Â«----â™ª  â™¥â™¡o. BOT OWNER ðŸ’¢ TAYYAB KHAN ðŸ’¢"	0
No value of Diggi 'S statement ...but anyway why poking his nose in pak affairs ..	1
"We were using Cola n Pepsi for toilet cleaning n it worked!!!! But after some days due to cola effect toilets tiles got more vulnerable... Now SBI wants from us to drink this holy water as a part of digital revolution!!!ðŸ˜œðŸ˜œðŸ˜œ"	1
"Kumar is because of kejriwal otherwise he will be zero not hero He is big fraud"	1
"Wolf in Sheep's clothing.  Keeps threatening to go on a strike against the Center for not implementing Lokpal but has not sat on  a dharna for a single day. Hypocrite. His dreams of BJP coming to power in Delhi and Punjab have been shattered by Kejriwal."	1
Wonderful reply by PMMODI. No opposition can stand with him in intelligence.	0
Govt does not want to do anything to erode the morale of start-ups: Electronics & IT Secy	0
"Its all fack.....Show me ....with actual....evidence not just written.... In many .....Wrong things also...in Qraan...too...MC....."	1
Set alarm in your house. Why ring doorbell in other houses?	1
thank you Mr. Eric for kind support	0
Just notice the names of persons who are speaking against modiji.... v will cum to know wat community do they belong to....modiji v indians r wid u	1
Nothing my dear. You lost your husband and only you will suffer life long and your family with you. Others will just do the lip service. God bless his soul to be rested in peace	1
ARE ANY OF THE AVIATION STOCK CAN BE A PART OF PORTFOLIO FOR LONG TERM?	0
I love the name 'Gita'. Hope it is allowed through airport securities at other nations.	0
ex pm spoke jst wt he has to speak as opposin member.other than ntng	0
In times of crisis u can only save yourself and your family not the entire humanity ðŸ˜Š	1
The company should be held responsible and should pay for the loss of the people's privacy.	0
correct sir.. backward leader consider backward caste as their fixed vote bank and by getting some vote from forward caste they will win their election so if they raised this point which is happened in GATE exam then their politics will be in trouble...and most of our backward  leader are unaware about  gate exam.....	1
he is great actor but not match as a bheema	1
posts  about entrepreneur are why  everyone loves   facebook	0
"Vinod Wangnoo , yes I can see that."	0
A way to cause destruction between the pious relationship between Hindu brothers n Muslim's such coward people don't deserve to be here... peace hater's.... instead of banning loudspeakers u should try to impose ban on alcohol 'a social evil which u drink on large quantity... u should ban on nudity  of Bollywood movies which cause increase in social crime....	1
Made in russia just painted in india ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚	1
Yeah I'll take a venti caramel IED and a grande vanilla bean shoe bomb	0
No he didn't. But you might be the offspring of an Indian soldier who had a good time when we invaded in 1971.	1
You can't spend an hour with a puppy and rush off to work :x	1
May b he shud take a break tour to pak wit iyer.	1
Fed said that they will further hike interest rates in the next year...Do you think Indian markets will try to factor that?....	0
Bjp big win in UP and form govt in Uttar Pradesh and uttarkhand	0
"What is this new wave of feminism? Man, these are the kind of useless people who make stupid ill - informed statements and give feminism a bad name. Also, I like being aggressive, since when is she authority on that."	1
"that is true with USA policy @ philipine, Iran,Iraq are some example."	0
will support if you have guts to take decision of taking digital political contributions...if not other atleast your party start this...	1
Udhav has not much on his cards... Lost his charm	1
Plz tell manmohan won which election....u made him pm....but no one cried	1
"Byyyyyyyyyyyyyyyyyeeeee india!!! Bangladesh Wins by 5 wickets. ASIA CUP FINAL - 22 MARCH PAKISTAN vs BANGLADESH"	0
Keni Siezo Punyu sakshi maharaj have no public support...yogi is the leader of purvanchal	1
Neel please provide proper legal proof that is in line of your argument. Otherwise you may land up in jail for commenting on pm with false allegations. Are you ready?	1
"Why wait till 11 March, why not appoint rulers through News Agents, why waste crores in voting."	1
"Keeping mum in assembly and speaking in the family and public rally.,. Great!!!!!"	1
"Well China we will hv a good a economy if we ban Chinese products  So that's what u want huhðŸ˜Ž"	0
Untill defence & civil aviation make combine effort issue doesn't resolve easily	0
"Bank nifty cracked today,  where is it going now?"	0
Yes we  remember u r biggest terrorist country in the world..& u will do anything against humanity !!	1
"and worse than all this is the situation which they have made of j&k in last 3 years, they have worsen the situation of kashmir valley by multiple folds."	0
"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity."	1
Mr Roongta ... Gold should be part of the portfolio of Indian NOT because of the 'social use' BUT because for an INDIAN household gold is the ONLY asset to diversify against the Rupee/Depreciation RISKS	0
I was buying Wockhardt stocks for Rs 1200. Today quote Rd.715.. but now I cannot sell for losses.	0
The moment he is questioned on anything.... he simply looses his cool and start his election speech.... ã€€ .... He didnt have any proper answers to substantiate his tall claims about #Demonetization so he has to say something inside the house..... I think he must be given every chance to speak within parliament which will expose him more n more....	1
"How can I believe this is indian page ! So many porkis are here ! What's the matter , why they barking ? Oh yes , they don't have any page ."	1
Group of anti  Modi politicians can not find a better choice?????	0
Correption made essy becouse  2000rs note are big amount as compaire to 500rs and 1000rs.	0
"BJP will not do anything to protect women in MP and Rajasthan top listed rape State ,but talking about giving justice in UP"	1
modi should learn from great leader still busy saving cows and killing innocent	1
All this data given by congress is useless we have to take stern action against these millitants	1
The video had gone viral on social media platforms in November last year.	0
"If this news is to be believed, the Pakistani army is not following the military ethics at all. Thank you"	1
Is the cyrus mistry tata fight a gimmick to pull the markets down	0
U can ignore him.. bt Indians can't becoz he's the most recognisable and talented singer in Indian film industry.. and if u aren't aware about that.. then better u keep ur mouth shut..	1
Yes very true i am also dissatisfied customer of airtel	0
#BJP turns all attention towards religion to hide their failures	0
"No Modi Wave is Anti criminal Anti Corruption Anti Terrorist Anti Mafias Anti Trople Tallak Amti umauthorised bitchrts Anti scams Anti black money"	0
This is not our botheration . More such decisive judgements should come where the environment & climate change issues are involved . These damages cannot be reversed by any artificial means	0
Kejriwal is only hope in politics.annahara baseless	1
"Anna, unfortunately, has lost all credibility. He has conveniently forgotten the Lokpal bill.  He is saffron under the skin. Kejriwal on the other hand transformed the face of Indian politics. The major parties have quietly adopted everything he stood for."	1
Your comments reveal that who is that kind of persons .	1
Those ppl with swanky cars..big bungalow..extra moolah..to go for and buy designer labels...are sooo screwed....	1
Wow. If this happen i too will have my own soon.	1
why are they crying on stage?? coz of launching getting delayed?	1
Working on amending AAI Act to monetise AAI's land bank: Jayant Sinha	0
Anna Hazare had taken right decision not to join AAP under the leadership of Kejriwal who is a liar and joker in indian politics.	1
Nowadays children r far better than learning humanity than our pm	1
My diminishing respect for Anna is ends today	0
"Idiot bjp has won even in rajouri garden  Jaha paper trail use hua"	1
Bajaj doing a funeral for their bike cos its crap	1
"Lucas said that realistically, the best PSG can do to stop Lionel Messi is to not let the ball come to him at all."	0
David Clark just check the U.S. almanac and you will see where the U.S. has no official language or religion. Don't be stupid to argue if you don't know the truth.	1
Muslim are much socially economically backward..they really deserve it..n moreover its the matter of state not the centre	1
This bike is Gona b great...di issue will b aggressive pricing hope don't compromise with quality	0
"Whether slight mismatch in address blocks Adhaar Pan linkage?  Solution"	0
"Great work , people who don't support Modi are JOKERS and cartoons like Rahul G and Arvind K"	1
Cows are live stocks .Lynching for stealing cows by villagers happened in my state Odisha too & those were killed was Hindus. #NDTV should'nt paint this in communal colour.	0
Global IT spending expected to grow by 5% in 2017 & 5.3% in 2018 vs 2.8% in 2016: NASSCOM	0
"Nifty 5300 in 2010-11, 2016 we are at 8700. Don't you feel nifty racing towards 12000"	0
"Mr. Macchiwala, please have some sense. This govt has done so much better than Congress. Don't mislead people."	1
"By the way who is Shirish Kunder? Yeh..Yeh he is the same infamous guy, who got slap for SRK ? I wish he gets another slap from SRK on my behalf."	1
Bsf have no money to feed their soldiers but can spend so much on tribute to say good bye to a dead body.	1
You bankers deducted my money â‚¹ 560 from my account for online shopping and you are thieves not a bank.	1
The launch is boring as hell!! But the comments here are hilarious. Keep them coming lol!	1
Doctors should write brand name along with generic name: IMA President	0
"Go solar way , give 100% subsidy for energy ,it's a necessity"	0
"What bloody nuisance illwill person he's talking about , do some alien came from space on the LOC and committed this heinous crime."	1
Sir plz don't check up sarkar this is funy words	1
feel proud âœŒï¸hats off you sir ! True inspiration! GOOGLE CEO AND BEING A TAMILAN ! Great!	0
"And the rich and comfortable parents' children are hardly admitted in sports school with certain exceptions. Those admitted are taken for granted at times. It is something like the poor children' s academy and it's hostel. Among thousand other factors, the athletes need good food."	0
Too many wwe fan boys. This genre doesnt mean 'undertaker'	1
Is BANKNIFTY approaching overbought region? What can we expect from Axis Bank tomorrow?	0
Hi  Is there any reason to hcltech fall with 20/-	0
although i like your chat but it bed experience as your server is not streaming it well ...	0
We are expecting more powerful Block Buster movies from Nation	0
Good luck. I am afraid whether it will work or not.	1
I want Trump to win the election coz I am a Bear!	0
Shore sirf shor hota hai	1
"this fellow has lost his mind completely, cant he simply say give quality education to everyone in india.why is he still living in india when he do not know caste in indian terms was occupation,and e termed caste word as antinational going to london, london economists are useless to india,india needs people who can understand india and not insult it"	1
I have to to say. I had a fuckall bachelor life.	1
Found validity in the comments made by founders on Rajiv Bansalâ€™s severance pay: Infosys Chairman	1
Where  is mr feku where is 56 inch Seena	0
Anna Hajara should have joined BJP	0
why are they walking?? what hurry? where do they want to go??	0
"Mangalam, Amisha suggested about Thyrocare, I want to ask her opinion on Dr. Lal Path lab in same segment"	0
Joke of the day from a joker from Jokistan. Couldn't stop laughing. ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚	1
It is high time the Indian military to take some retaliatory strikes to check Pakistan from misadventures.	1
It will be beneficial for the Congress in India .	0
Important n needs follow up n check up in Masjids n their wrong messages in prayer time !	1
"Before leaving for Australia to attend volunteers meet, Mann clarified that he will come back before March 11."	0
This is happening in BJP ruled state. Shame on the adminstration	1
"#INDvsAUS  Ravindra Jadeja with his 3-22 from 18 overs has featured nine maidens and he might well bowl India to victory"	0
U always are liar Indians from #Gandhi To Modi U R Always Cheaters	1
MLA is no ruler ..This is democracy..There is due process of law . Get out of medieval mindset	1
Rest assured none targets you. You will go down under the weight of your illegal assets.	1
"_*Hats off to Modi he has shown the world that his chest is really 56""*_ *I am a proud Indian*"	1
Boldest move till date ... we are with you modiji	0
It's better to keep quiet if dogs are Barking for no reason	1
Car is good.. bt i must say.. i only heard 'aa.. aa.. aa.. aa..' from this host guy..	0
let our ulamahs anouce jihad for all and c the sea of jihadis againest amirican dogs	1
With latest scheme all politicians monies are saved . And there is no scrutiny no tax. I.t raids and harassment on common people only.	1
Baba always wants to encash the emmotional  atmosphere hes lost his sheen drastically dramatically.	0
Please stop giving the term SAHID for this kind of killings. This is clearly murder due to the weak approach of government. They are useless. Why can't they allow army to take the revenge after killing those rats.	1
"#WarOnBlackMoney | Some applause, some criticism!"	0
Sir I would be glad if u concentrate on reasons why actually citizens take up arms.	0
"It somehow seems strange how this quaint old man suddenly decides to speak only when there are elections around the corner, and that too only against Arvind Kejriwal. Why not the tremendous amount of good the AAP is doing among the really poor and voiceless Mr. Hazare? Or maybe you have not been told all that???"	1
"That means they accepted that they forcefully occupied Tibet and that makes some Chinese official sympathized with the Tibetan people for brutality and oppression they face thereafter. It is welcome news and hope China Free Tibet and live as good  neighbour for long time benefit for both. Tibetan buddhism which came from India now a days is really popular and many Chinese follow the religion,thus it can be their offering  in devotions."	0
Had she  not been shahid kapoor wife...she wouldnt have any identity with such mindset..	1
Prashant Singh shame of u bjp poori	1
We have a RBI policy on Monday. Ur take on tit.	0
Anti bjp groups are on paralizing mode....they cant recover ....going to be worst condition more n more	1
"Okk Rakesh Shah i agree wid u that it hurts old people, schools, animals everyone... Bt will mentioning a particular Community in frst two tweets, justified?? Are muslim people the only ones who plays loudspeaker?? i too feel we shud stop noise pollution, bt every human being shud make an effort not just Muslims.."	1
you have to laugh at these trolls mohsin	1
"Kajol clarified saying...she was eating aunty not Mommy.. go to her house.. you cowards.. and punish her, if you've guts.. hypocrites.."	1
it's a sports car or a joke......220 kmph and 6500rpm....lol i20 can beat it	1
Petrol ke price exceed kyu ho rahe hai? Why even after cash being seized	1
Buy Piramal enterprises strong buy tgt is â‚¹ 3500/- ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯ðŸ˜¯	0
Yaar NDTV instead of showing path how to make a good bill you are make it a drama...we dont admire you NDTV your are a fake channel	1
"Long term perspective is missing, u can not have 15 year horizon planning"	0
We will get revenge as soon as possible. Just wait and watch.	1
he makes more money in 1 hour than you make in entire year	1
Lolz... Best way to keep people away.  I'm sure people would be staying atleast 50 feet away from priyanka..	0
So Ratan Tata asking CorpEmployes to Drive Fast & Do Accidents ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜„ðŸ˜„ðŸ˜„	0
"From here to where Udhav?  Beg before NaMo, a good idea."	1
Because these schools are owned by people having political background they will never bow down.. And the govt will keep its mouth shut regarding its fee.. Only common people suffer	1
U should raise ur voice for innocent kashmiris Richa Singh :)	0
No body is going to pay you attention when louder choices are thundering	0
They should start making Small Bank to One and Cooperative bank to be taken over by bigger banks...	0
Congress is bankrupt....they need to identify and develop new and young leaders...	1
DON'T HAVE ANY OTHER JOB REPLYING TO MY COMMENT..GO FOR WOK	0
another attention seeker after gambhir nothing else	1
"Thank God, he didn't join. It was due to Kejriwal's organising skills that Annahazere became famous.  Let him join BJP."	0
Ministry should reduce their expenses	1
Stop all loudspeakers. Practise your religion inside your home.	1
INDIAN MARKET REQUIRES GEAR LESS TWO WHEELER . ;NOT A 400CC BIKE WITH THE PRESENT DAY ROAD ACCIDENTS.	0
What about those who are stranded in Bihar and Ujjain flood????? How many crores for them....	0
"Doggy Raja will not come up... He is always want to alive in media by doing cheap publicity stunt ."	1
Prefer pics in pharma in large cap dr reddy or cipla or sun pharma or lupin for long term?	0
Yeah I read the Facebook post of a pseudo nationalist.	1
"What abt beef export bann ? What abt goa,north east ?"	1
"Exis Polls are carried out thru huge Payout to Media houses. BJP have enough resource under its arm after Note Bandhi.  So this exit poll, is just done for money, without moral responsibility."	1
What do you think about Emami and other FMCG stocks. Are they oversold?	0
Now AAPtRds will abuse anna hajare	0
"^^^^^^ Wow, if you are looking for someone who clearly knows NOTHING about Jews, look no further - Jeremy Mason is your guy!!! ðŸ˜‘ðŸ˜‘ðŸ˜‘ #antisemitealert #ignorant"	1
He is not getting elected again. Why is he making such promises?	1
I like your comment especially the last part lol ðŸ˜‚	1
mr parminder whom u refer to here in your comment	0
Omjay shree ganeah I nama Jay Mata ki Jay Sir change the worldwide every one single people life safefull life better life better Job's money or food's but go my way respect my God mom maa share wali vaishno Devi Merry Mata or me God is one bye thanks God by bye by	0
"But Swachch Bharat PR drama of your master has failed ? Ain't opportunist Canadian?  https://thewire.in/16474/why-swacch-bharat-type-schemes-will-fail-in-india/"	1
UN warranted comment from a public figure.....	1
Neither khujliwal nor this Anna is worth of anything..both are hypocrites	1
"Aiyaz Khan , If his achievemnts were so decisive and he was so honest he should have got more than just above teh 50% he got in recent vote."	0
Poor interpretation and misrepresentation of facts	1
"By using microphone and speakers are maybe disturbing sleep of people from other religions. As devout Muslims know their prayer timing, it is better to avoid using these speakers. There are so many Apps available now to remind the prayer timing.  While making comments to other's comments, please use good language. Abusive language should be avoided"	1
1.36 for non abs and 1.5 for dual abs exshowrrom delhi brilliant pricing	0
Nly if 1/10th of this money could be given to the athletes before Olympics	0
The increase in ST reservations is absolutely ediotic. Its more than the population proportion of STs.	1
Love the way she carries her dress in attitude ..Priyanka rocks!! <3	0
"Hurry! !  Register yourself on below link with your mob. No. And get the free worth recharges for that mobile no.  Its 100% true, try it.  http://ultoo.com/login.php?refererCode=302602E&flag=hide"	0
Talking like stupid.  Don't understand why some people follow him :(	1
Fortunate to have CBN as C.M. in the present critical  period	0
"Yes, we accept gift from masters but we can't accept charity from slaves...."	1
But it's a big decision and TATA need to clear the air.	0
"WTF, a ruling party is not allowed to have their office in the state, Anna Hazare dont know how many offices BJP, Congress, SP, BSP have in Delhi and in other states...."	1
This is despicable n only a pervert will do dis n d pakis r perverts.	1
Same headlines in all news reports... Ha ha ha..... Real yellow journalism.... The lines were decided by Amit shah and gang.... I had watched the entire vedio he had pulled the legs of all politicians including Modi many times and also central govt.... He was asking people to think beyond politics... That's all.... Not any vielded attack Arvind Kejriwal as you have mentioned...!!!!	1
I think process of replacing Mr.Mistry without informing him is not justified.	0
Bomb all the porky Army camps in the border...Right now...#deathtoPakistan...	1
"It takes quite a while for mkts to consolidate. If u want cash immediately, get married to someone in the Q and avail Rs. 2.5 lakhs cash. Don't forget to invite Bank Branch Manager for the wedding to enable confirmation!!!"	0
"A solidarity march that's political, Opportunist and useless."	1
He is really disturbed by the daily cacophony at a time when sound travels the fastest...	1
Every one shd ignore him because i think he is trying for popularity.....	1
its not shame For Pakistan Its A shame for us all the peoples of India Why Government Not Taking a Strict action .....Ho jaye ek baar aar par	1
"He is talking the markets up again. Leaking policy decisions which he might never deliver, am sure someone made a killing ."	1
Reasonable that we will have to triple airport capacity in 10-15 yrs: Jayant Sinha	0
Dear Lady my advice to you is Don't worry about such things because a average survival rate of penny politicians is less than 5 years.And you are going to be there for 30 years.	1
"final product is happiness , so winny do not search happiness in various form ...make it simple .....Rest in peace --Sir winston churchill ---> born1874 -died1965<------"	0
"we cannot stop crime against women by making Laws...Why we r not asking to wine...? why v r not asking to ban porn websites...? wine is the main cause of road accident, domestic voilence,rape & many big crimes.. what is the use of porn websites...?"	1
"THERE IS NO PLACE FOR U IN AAP CAUSE THEY HONEST AND HARD WORKING PEOPLE NOT OPPORTUNIST LIKE U"	1
And the whole incident took place when turkish president was in india  stop befooling ur own people mr modi	1
Rohit Sharma for super fools like uu beauty is definitely a parameter for respect.. Poor you!!	1
#ExpressOpinion | The elevation of Yogi Adityanath as chief minister of Uttar Pradesh is an odious and ominous development.	0
MUSLIM + AAPTARD= EXTREME AAPTARD!!!	1
Ideally all temples gurudwara church mosque must stop use of loud speakers. ...sometimes old people and small kids get disturbed by these loud noise......even ratri jagran with high noise must be stopped	1
Communist parties killed lacks of opponents in WB in 35 years ruling????? ?	1
No soon after we paid to reliance Jio the download speed has gone very worse than 2 G speed	1
Govt has to care of Army more than RSS . Else it will be RSS vs Indian Army  ?	1
This is all Modi's trick. He's trying to distract us from demonetisation.  Hahahaha	0
Brahma married his own daughter Saraswati remember!	1
"we use  cyclone  for our sail -jimmy ( 1928-2010) you are a kid when you born .....jimmy rest in peace, your game is over"	0
please advice about Bank nifty & how the NPA will benefit for PSU Banks ?	0
Govt is coward..its all mili bhagat of corrupt politicians to create distraction. And army along with public pay the price....its a old game	0
Really pathetic....crap vote bank politics	1
"alhamdulillah , mashallah even muslim countries are now scared of radical islamists ."	1
"while Filing IT returns, there is option for Rajiv Gandhi Equity savings scheme. . is there exemption for that ???"	0
Awesome execution of the scrip.... Kudos...	0
Nonsense it will better check on Google rather wasting time and kb.	1
great decision...will send a signal to all power hungry people wanting to jump to AAP	1
Why he is spraying chilly powder...is there any new agenda?	1
Is'nt this a VIP culture..?  a picture depicts a thousand words. .!!	1
"When its not banned in many states,  it should not be banned in chaddi ruling states.There should be no difference in states"	1
"Just Stfu u people just see the money but not the hard work after it, BC grow up"	0
As per the schedule after her the other singers on stage will perform and then the launch will happen	0
the most hard working and non corrupt PM ever India got..	1
You people will not have answers for the questions asked by yellow army here and every where	0
You won't be missed for sure!! There would be a lot less hypocrisy once you are gone!!	0
As always Brahmin work for noble cause.. Here is true & live example for it !!!	0
Only people with bjp rss minded are with MODI. NOT ALL INDIANS	1
For road projects you can bring IPO along with PPP	0
He specifically said abt Muslims and their Azaan. How is dat right?	1
"Open retaliation is must not commando surgical strike operation . Direct attack on Pakistan is must and kill 1-2 lac soldiers of Pakistan."	1
During his tenure as RBI Governor his all policies failed / flopped ? so What at the end he is going to give ? better let the new Governor give his policies . CNBC TV 18 : Pls ask him  @ Why. he did not reduce the interest rates when cost of funds are 6 to 6.5% ? Banks are charging 9 to.10 % on Car loans and Home loans ? why not other borrowers? after this money with Banks belong to Public?  Why he keep funding Banks  when they show loss of funds in NPA ?	0
In government office implement the online transactions... also all parties should show off their account transaction for running their elections in RTI.	1
". The predicted for Donald Trump. . The US presidential election, Donald Trump, will bring perform be further difficulties, inconvenient. period of up to February 2017, is a threat for Trump . .Nearby people would distress, the risk of life. is intense rotation of stars. . Expert knowledge hidden,Ghatib Ali Shad, Lahore Pakistan. ghatibastro@gmail.com"	0
This reporter is annoying keep bringing in Mamta she is most corrupt so stop with it	0
"And we will also take Shirish Kunders words seriously ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚  Indian Express you surely made Ramnath Goenka proud by considering this flop director's view seriously. Thank You."	1
Cow slaughter is illegal so wrong doers should be terrorized	1
Where is INTOLERANT BRIGADE no call for hartal no bandhs  is nobody ready to annoy Saudis .	1
"You are known as prestitute for a reason, no?"	1
Yeah and their semi auto pilot system will break down. Hehe... Indians don't obey traffic rules. I don't know how that's gonna play out. Big Test for Tesla. ;)	1
Will it actually be given? ? I have my doubts	0
"so naming modi as mass murderer against whom even supreme court found no evidence,you are trying to say that you don't believe in the court's decision....so much of the secular mentality"	1
Discussion is being held on Cash Flow repercussions and reviews by MOF. Let's await.	0
'AAP' should be too alert of such people as many more such people may come to harm AAP.	1
Digital India will be transparent and we eliminate corruption and eradicate poverty and eliminate terrorist organizations network	0
"Home based work without investment  Work in your spare time and earn unlimited   We have offices in every city of India   Check last month Payment of 42lac   Type JOIN and WhatsApp us on this no. 8698614666"	0
Hats off for ur sily move. Common people are sufering not u cheaters ..	1
And u r not beautiful at all	1
"u said some Muslims are getting involved in the same manner few Hindus are into this(if it is)..these kind of people only see their benefits... Pls don't think that they r representing all.community.. That's not true"	1
"Sambit patra ji There is no need to think about these naxalies. Just finish them  #army action"	1
Also please see the CONSTITUTION OF INDIA and also its commentry written by various learned people	0
"Dear ramanathan we keralites know how to live in peace, please don't bother about us keralites that includes hindus, Muslims and Christians. It is the only state in where everyone lives side by side in peace except in some places where the sanghis play communal card for vote politics"	0
PAKISTAN'S are always on right way.indian gorvenment kill his army soldiers and just blam on PAKISTAN'S ARMY.indian media publish fake and baseless news under the stress of his government	0
Pachauri is gone for good.Let the law takes it's own course.I just hope his message of global warming doesn't get diluted.	0
Massive win ??wat the hell ??BJP gain more that 50 seat compare to 2012 where as sena gain less than 9 seats	1
Arrest  that corrupted judge. I think corrupted Government and Corrupted judges deserve death sentence like those traitors	1
Akshay Kumar sir plzz clear people about your Canadian citizenship status to all ur Indian brother & sisters	0
You KV touched the issues that are relevant.....good for kegrewal and modi if they pay attention  to such positive criticism.	0
