text	label
"@Tenniscourtoath @TurnHearts There was outrage over it. Didn't all of those men go to jail for their crimes? Has nothing to do with allowing someone to go into any bathroom of their choice. "	0
"In true liberal fashion, an ordinance that no means no, was passed. That will end all rapes by muslimes in Fatherland.  "	1
"@SpayAndNeuterYourLiberals @SeanReed Like I said....How much did you pay? "	0
"@POTUSisaliiar That's because the leftist media refused to report it. In the minds of the liberal lemmings, if mediamatters didn't report it, it never happened. "	0
"You have a very active imagination. "	0
"@TheImmortalOne @Tygher You are probably in denial about a lot of things. No surprise there. You're broken. Sad. "	0
"@freedomscout @mdr1975 Also they are not ""confused"" as they are well aware of their own bodies. "	0
"@br782 @BelieversKnow i do i just said both flags are terrible "	0
@buffaloguy you'll notice Fox didn't bother to mention the earlier ceremony the same day in Camp Pendleton naming a ship after MoH John Basilone (second ship named after him and it's a real warship DDG) Guess that wouldn't play into the narrative though h	0
"@Tygher @Windvane60 @EyeseeIt Who are you? "	0
"So this guy was in the Navy and gay. But because he was ""really gay"" and outspoken we named a Fu_kin ship after him?  "	1
"That silver back NEVER looks good  "	1
"Vote DemoKKKrat 2016: Because it's time for your hard earned money to belong to someone else! "	1
"@TheGrimlock1369 Silly people with silly ideas - Yep that flag means something. "	0
"These people need to be deported and shot if they come back. Also, the people aiding and abetting the illegal aliens need to go directly to jail, behind the bars! "	1
"@truthishere @SamPatch @IndictHillaryWhat are you talking about? "	0
"This is at a college commencement speech? So rather than making the day about them, it was about Trump? Inappropriate....and tacky. "	0
"@stldsf1 @whybotherwithliberals Buttsex is a bad habit, not a life style. "	1
"@dinsmo81 @Tygher Another one who is obsessed with pedophilia. Keep your kids away from @dinsmo81. Sick and dangerous. "	0
"@Pilgrim1620 I love Sheriff Joe.  "	0
"@freedomscout @mdr1975 How will you go about ""curing"" them? They have tried many different kinds of therapy with them. The only best solution for now is to help them transition. Forcing them to be ""normal"" will have them end up in depression, various prob"	0
"Its failing has failed to remove any illegals period there all criminal "	1
"Germany, another of those wonderful liberal socialist countries where citizens can't carry guns... "	0
"Makes me glad I didn't serve aboard a tanker.The USN has really gone down hill. "	0
"Liberals are good at spending OTHER people's money. "	0
"A one-year suspended sentence? Wow. That's really harsh. "	0
"@Bunnysmind How about very sharp, steel tipped shoes. Give the sand monkey several hard kicks in the groin and it will know the meaning of ""NEIN"" ! "	1
"My Lilly Esin once in a blue moon got a new choice of the crop Chevrolet Corvette Stingray Coupe by unavailable off of a laptop... Flash it out. "	0
"@SpayAndNeuterYourLiberals @RHerpes or work boots "	1
"@disabledsoldier @thgdriver just callin' a spade, a spade. oops "	0
"@wayne230 @mdr1975 @SB117 No, you asked who wants to see Obama pee. I then asked what are you talking about, because no one had said they want to watch him pee. "	0
"The confederate flag is the least of America's problems. "	0
"@DemocracyManifest We have freedom of speech. That means all speech, not just speech that you agree with. "	0
"@nonstopca1 @mdr1975 @wayne230 @WisdomKitty Why? "	0
"@CBellweather I wouldn't mind if the illegals murdered just liberals, that would be poetic justice.... but the murder of innocents (aka non-liberals) is intolerable. "	1
"@AlienNation and the left wants homeschooling banned. :) "	0
"@jackww Sure you don't want to go back any further? I am sure this didn't start in the last 8 years, but I see what you're trying to do. "	0
"Wasteful and ineffective programs - there's an extremely small number of murders in this country by released illegals . . .  "	1
"@Andrew917 @lgrngreen @LarJass @rxwhitmer its where YOURS comes from too the Bible is why you push TG and gays its a lot more than a book "	1
"@mdr1975 @Andrew917 @rxwhitmer Ask your family doctor about it. They'll explain it to you. "	0
"@rmartin @CynicalRant God is , as always, whatever you imagine it is. "	0
"""No"" should have always meant no. Just enforce laws and stop procrastinating and avoiding doing your job !! "	0
"Are you tired of the liberals coddling illegals and criminals? Then make sure you vote - for Trump. "	1
"@lgrngreen @Andrew917 @rxwhitmer Transgenders are immoral? That's news to me. I personally know two and they're not immoral. "	0
"The muslims will make an extra effort to blow it up "	1
"Don't suppose she watched the attacks on Trump rally attendees in San Jose by the mob of Hillary and Bernie supporters. "	0
"I firmly support the right of Southerners, rednecks, Republicans, and other miscellaneous halfwits to fly the Confederate flag. I particularly support it and encourage it during election years. Please, fly the flag and let minority voters exactly what you think of them. Your help in encouraging these people to vote will be doing your country a tremendous service. "	0
"@MothraSaveUs So Americans will never improve then.. "	0
"As a Navy Veteran I find this deplorable! What happened to the U.C.M.J. that we were held accountable too? I guess when Bill Clinton came in office and implemented ""Don't Tell, Don't Ask"" any thing that had to do with homosexuality or beastity went out the window. And now with Obama in office ANYTHING goes. Our once great Country has turned into a cesspool of Liberals. "	1
"@wayne230 @Andrew917 Think for yourself for once. "	0
"That's it pass more laws, you know cause paper and ink prevents crime. "	0
"She really needs to explain how she got a high paying job with the U of Chicago Hospital when her husband became Senator, for which she had no qualifications. She really helped the poor--her job was to send them to other hospitals so the U of Chicago Hospital did not have to pay for their care. Good job Michelle. I hope you are packing. "	0
"@MollyPitcher1776 Oh it's going to be a fun place all right. So, as Jesus said earlier in this chapter, "" â€œMake every effort to enter through the narrow door, because many, I tell you, will try to enter and will not be able to."" "	0
"As a Democratic governor, Bill Clinton in 1987 signed Act 116, which concerned his state banner. It read: â€œThe blue star above the word â€˜ARKANSASâ€™ is to commemorate the Confederate States of America.â€ "	0
"There are simple facts that most normal people do not wake up every morning remembering. I am Slavic; I don't wake up every morning realizing my predecessors were slaves. This was perhaps one of the most divisive statements she has uttered, especially after 7 1/2 years of opportunities to make hope and change. Obama and Michelle have been utter failures, now leaving this Country in worldwide disarray with multiple enemies on several new fronts! "	0
"If Trump ever endorses violence against liberals, I will comply with his wishes, gladly. "	1
"@rrawmeat @loarthanvt and a strap on "	1
"@tessaprn @br782 @delainey Yes, there are LOTS of countries that have been and are far worse. There are still lots of slaves in the ME and Africa. "	1
"@grinningbear @CBellweather Just read an article that says the murder rate for Illegals is 5 times higher "	1
"Tired of all this liberal nonsense? Then make sure you vote - for Trump. "	0
"Thankfully Obama is the first and last gay president. Not to mention black. "	1
"@LarJass @lgrngreen @Andrew917 @rxwhitmer No by the standard that has been around since this country was founded and before. "	0
"@PaleRider55 Great. A President who was impeached. Maybe his wife can set a new record by getting impeached also. ""The Dynamic Duo"" "	0
"@barryg I spent 19 months in Vietnam I never saw a water buffalo that ugly. Former marine RVN 9-67 to 3-69 1st Amtrak @ Cau Viet & 2/9 Camp Carroll & Quang Tri "	1
"How about ""Just say no more muslims"" ? "	1
"@mc6521 Treason is as treason does, your right our goverment is full treason. Trying to give our enemy a nuke. "	0
"I wish we had Napolitano on the US Supreme Court! Great article. "	0
"You think that flag is terrible and it is. these politicians need to do something with the isis flag full of hate. they have taken thousand's of innocent lives in the last couple years. Under the isis flag they are killing as we speak. People stop thinking about yourselves and what happen a hundred years ago. Open your eyes and look at today. Pray for your brothers and sisters in Christ that our politicians will stop the genocide. "	0
"@Ad007man And her job was so important that when she left, they did not put anyone else in it. I wish I could get so much free money for being black. "	1
"@killterrists @7thDay @SeanReed A wise Indian chief once said, ""Sure you can trust the government"". He only said it once......And he wasn't considered very ""wise"" any more. "	0
"@br782 @delainey How can you know what is in another one's thoughts? "	0
"@LarJass @Andrew917 @lgrngreen @rxwhitmer like Muslims do already "	1
"Funny to watch a bunch of Cons who never served criticizing a man who served honorably. "	0
"@ustruth @MensLiberum Not politically correct, just correct. There is no general E. Lee. Calling people names like ""gruber"", shows you are an immature child. Grow up. "	0
"My only wish for them is one day they lose everything they have and have to live in a tent like most of Americans has to do thanks to his wonderful economy and open borders, I don't know how they can hold their head high and look Americans in the face. "	0
"@SamPatch - We're not talking about Trump, we're talking about you f*ggots. "	1
"@oharaj @killterrists He means the person who originally had that ss# was born in 1898.  "	0
"@Duckyy Makes sense now, I wondered why they always were on separate planes, the same person can't fly together.. "	0
"We are in a situation we cannot vote ourselves out of. Propaganda has control of women's minds, the only solution is armed resistance against anything related to the Federal Govt. "	1
"We have never had a spoiled, thankless, America-hating THING for a First Lady before this wicked witch. "	1
"Hope the pos sinks with all of her don't ask, don't tell sailors on board. "	1
"@pop555 @BelieversKnow now whos the nut job "	0
"@turtletank @Tygher @casey6511 who didn't get the bathroom heel clicking "	0
"@SB117 @wayne230 @Andrew917 glad you told us your name "	0
"@Andrew917 @wayne230 why does that Neke Silver say that Trump will win by 57 percent?? they can easily find Democrats in Manhattans. but they don't like Hilary at all not many do "	0
"@lestar @BeauCharles Her life is all about her. Her ""husband's"" life is all about his. What a pair. "	0
"She gives a commencement speech at a college that has a 9.6% 4 year graduation rate. Well done. "	0
"No, get it right. It's not Michelle, but in reality MICHAEL Obama. She is a he.  "	1
"@ProfessorHeisenberg I think we all will come Nov 8 "	1
"@SB117 @wayne230 @dusty911 @TurnHearts Your only point is forced compliance of perversion "	0
"How impressive. She marries someone who occupies and degrades the office of President and she thinks her spiteful character is suddenly empowered. Someone else did all the work to give her that moocher pulpit. There are a lot of people who have earned their place in the world; she went from cherrypicking patients in a Chicago hospital at a salary far above her worth, to this. No hate-speech from her, especially in a setting she didn't earn, is going to change what she is. "	0
"@earnestlyjoshing And every penny of it will end up in THEE Foundation "	0
"@Oldfitter In this case, the liberal wing you're referring to is in Brussels. "	0
"@SB117 @wayne230 @Andrew917 I came back to my post and saw ""16 replies"" and actually thought ""Wow, maybe my post generated some interesting conversation."" Then I clicked on it. OMG. Sharon was probably his third wife...and second daughter. "	0
"@Mimic1968 Liberals are always pandering for votes from criminals.  "	0
"@Andrew917 @lgrngreen @LarJass @rxwhitmer your faith ISLAM is far worse toward slaves than we are "	1
"US citizens are just collateral damage in the Lefts quest to make America brown... "	1
"@Thethirdeye ...no but Trump's daughter better watch out...forTrump.... "	0
"@BelieversKnow Why can't we look at both issues? "	0
"The Obama administration counts the young girls that are kidnapped and sold into sexual slavery south of the border, those that die in the desert and drown in the Rio Grande as deportations !! LTFOL "	1
"@LarJass Since there isn't any nonsense in the Bible, these things surely are worse. "	0
"Yeah, you're right. The flag representing a people defending slavery in no way represents any racism. If you want to demonstrate your American patriotism in the south, FLY AN AMERICAN FLAG! Not the flag of an enemy state. "	0
"@humbled @Tygher @Windvane60 @EyeseeIt I woke up in a Soho doorway, a policeman knew my name. He said ""You can go sleep at home tonight if you can get up and walk away."" I slipped back to the Underground and the breeze blew back my hair. I remember throwi"	0
"@wayne230 @SB117 @Andrew917 Well no, I didn't. So again, what in the world are you saying? "	0
"First ""Lady""? I beg to differ. That's no lady. "	1
"Its funny how he bloviates about others not accepting him and anybody else thats frakish, yet doesn't he's doing the same thing "	0
"By law, local law enforcement agencies are supposed to turn illegal immigrants over to the feds for deportation when they are due to be released from custody, but illegal immigration advocates say the policy violates the subjectâ€™s civil rights. What ""civil rights"" do non-citizens in this country? None!  "	0
"@freedomscout @mdr1975 Seems like general statements again. What is so obviously wrong or evil about it. What actual harm is being caused by their choices? "	0
"You can expel the Muslims too. That's the problem. They don't care about your laws. "	1
"@rivrrodent @SamPatch @Tygher @dinsmo81 I don't believe you should have made a pedophile Speaker of the House, but you seem to be fine with that. Sad. "	0
"@SSBN738G STUPID Politicians seeking relevancy to the stupid sheeple! "	0
"@LarJass @freedomscout None at all and you KNOW it or you would not misquote it "	0
"@SpayAndNeuterYourLiberals @SeanReed I paid $87,000 in taxes last year....How much did you pay? "	0
"As a Navy Veteran, I hope that they painted a target on the hull.... "	1
"@steve mcd NOT ALL,,,,,,, ILLEGALS CRMINALS AND MUSLIMS NOT SO MUCH!!!! "	1
"@andylit @DemocracyManifest yes communists try to shut you up any way they can. the political correctness is the start of it "	0
"@ProfessorHeisenberg Stand by for it to get much worse. "	0
"@casey6511 So you believe made up stories.... thanks for sharing that. "	0
"@wayne230 @Andrew917 Republicans en masse are getting ready to turn their back on Trump the way they did on Bob Dole in '96 when it was clear he couldn't win against Bill Clinton. "	0
"@Tygher Why do you keep lying? He was discharged dishonourably. "	0
"The Voice of the Illegal Aliens is now louder then the American Peoples. "	1
"@Andrew917 @SB117 @wayne230 Nah, he didn't come up with that one himself either.@cuss did and he's been parroting it. Like I said, he's not capable of an original thought. "	0
"@ustruth @MensLiberum He is correct, and any that call anyone ""gruber"" is clearly a child. Grow up. If you have something to refute, refute it. "	0
"barker @br782 @flrlegal If it was their ancestors that lived thru it, then they get to choose whether to acknowledge it or not. Why is it your business? "	0
"@WiltonManors But who was given a ""less than honorable"" discharge from the very Navy who is naming the ship after him. I guess THAT doesn't count "	0
"""Good luck to the Mexican High Jump and Pole Vaulting teams...you're going to need it."" --Donald Trump "	0
"@daisman He served in the Navy for 4 years, but was forced out with an ""Other than honorable"" discharge. Shouldn't we be naming ships after people who received an honorable discharge at the very minimum?? "	0
"@cleric66 The First Lady Man is just a little bit ticked off at The Donald because if he is elected, his wife will be 1 million times more celebrated than was Michael. He/she is green with envy. Don't doubt me! "	1
"The added confusion this is all bringing to children, youth, adolescents and young adults is tragic and so unnecessary. Parents are having a very difficult time shielding their children from the foolish influences of our culture that is creating so much uncertainty and relativism in the minds of youth...largely through social media and sadly through government schooling. "	0
"@sourpickle The good ship Lollypop? "	0
"@TheImmortalOne @Tygher Is the baby still crying? Aw, don't cry, baby. Mommy will come to change your diaper. "	0
"She said ""GO"", not ""NO"" ~ ~ Slime ball Lawyers everywhere. "	0
"@MortisDei It's a shame that you have no idea what you are talking about.  "	0
"White young women lives matter. Unless your ICE "	1
"@mdr1975 @wayne230 @SB117 you do and so does SB its about FORCED deviance without that no sense would be possible  "	1
"They're planning to paint it pink with lace around the deck! "	1
"Single Payer Healthcare is just around the corner. Conservative Healthcare is failing. We must go to a pure Government solution! "	0
"He was a self admitted pedophile. "	1
"@wayne230 @mdr1975 @SB117 No, seriously read your post. It didn't make any sense. Not even talking the opinion it stated. Referring to the phrasing. "	0
"@brando5 @puhleeze My point was she can't help the genetic ""cards"" she was dealt any more than you or I (or anyone else) can. Carve her up on her totally B.S. liberalbeliefs. THOSE she can be held responsible for/criticized for legitimately... "	0
"@igaftr @libertarianaz < nonsense? please explain the difference, we're all waiting to hear you deliver an intelligent response........ still waiting...... "	0
"@mdr1975 @SB117 @wayne230 @dusty911 @TurnHearts I don't expect one. I'm hoping that he'll eventually realize he's a câ oâ wâ ard and sâ hâ uâ t up. "	0
"@LarJass @mdr1975 And you can't understand a typo. Or just hide behind that claim since you can't argue the point, which is more likely in this case.  "	0
@Meow6680 OBAMA IS AN ILLEGAL ALIEN THE SS# HE USES IN THE WHITE HOUSE WAS ISSUED IN CONNECTCUT IN LIKE 1898 TO A FRENCH NATIONAL THAT BECAME A CITIZEN HERE MOVED TO HAWAII IN 1960 AND DIED IN 1961...... OBAMMA BORN IN BRITISH REPUBLIC OF THE CONGO IN 196	1
"Until the whole world recognizes Islam for what it is, HATE SPEECH, this type of barbarism will only go on. The Muslims feel it is their right to obey only the laws that they agree with. Sexist attitudes against women are a core belief of Islam.  "	1
"@GOTRUMPFORAMERICA If you were a Veteran you would not say that. Why would you want a bunch of kids put in harms way that had no say in the matter? "	0
"@GoReaganGo @ChucklesM They should allow the German women weapons to protect themselves. "	0
"Imagine that, Muslims are the problem...? "	1
"@wayne230 @SB117 @Andrew917 @ProfessorHeisenberg No, any answer to the question would be a fine answer. "	0
"There is No God. Santa Never Came Down the Chimney. There is too much senseless Violence. "	0
"I'm currently serving so take your little smirk and shove it. He didn't serve honorably, which is why he got an other than honorable discharge. "	0
"@AlienNation @mdr1975 No one, as in my guess is no one. "	0
"Just curious...why do or should we care what she has to say? "	0
"@steveieray Is it me or does she also look like ""The Grinch Who Stole Christmas?""  "	1
"Obama does not want illegal criminals deported, PERIOD! One of his reason is because his uncle would then be deported instead of being given a free pass to commit more crimes. His uncle is protected, ICE has been ORDERED to stay away from him, and local law enforcement has been told they are not to arrest him or harass him anymore. Look it up, this is true. "	1
"@Andrew917 @rxwhitmer Discriminate against them in what way? "	0
"@harrisonzayre @OSYM dont forget the 20 TRILLION DOLLARS SPENT ON THE SOCIAL PROGRAMS ,SUPPOSE TO HELP THE DOWNTRODDEN BUT WENT TO LINE THE POCKET OF THOSE IN WASHINGTON. "	0
"@Hellisforever1 and he was a pedo "	1
"Michelle is lying...Trump sad he wants to build a wall to keep the illegals out and he wants to deport the illegals currently in the US...he never said he wanted to deport those that are here legally. The Democrats need the illegals here to vote for them!!  "	1
"@freedomscout @rxwhitmer I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender? "	0
"Cut off Federal funding and arrest anyone getting in the way for aiding and abetting, obstruction of justice and everything else that might stick. "	0
"@rivrrodent @SamPatch @Tygher @dinsmo81 Nope, when you put a pedophile two heartbeats away from the Presidency, you've lost. Nice try, though. "	0
"So, according to my federal government, it's OK to refuse to cooperate with ICE to turn over illegal aliens for deportation and it's not OK for local and state governments to round up illegal aliens running amok in the streets of their cities for deportation? I see the problem.... My Federal Government!!! Good thing I can vote!!!!! "	1
"@Andrew917 @rxwhitmer ITS PERFECTLY OKAY DEPENDING ON THE RELIGION the liberal faith militant Islam gets to shoot all the TG/s gays it wants to and be protected under Sharia Law "	1
"That gutter trash has a lot of crust taking a swipe at anyone. "	1
"@br782 @delainey I'm not understanding this kidnapping point. Be real. Other countries took by force their own people and sold them for a coin. Stop attempting to portray this country as being the only one that participated in this evil trade. "	0
"@wayne230 @SB117 @Andrew917 You've made it quite clear you're hoping I'm a woman. That's saâ d, Wayne. You need help. "	0
"@puhleeze She lives behind a wall guarded by guys with guns, and lectures the rest of us. "	0
"thats for us, not foreigners "	1
"@lgrngreen @LarJass @Andrew917 @rxwhitmer Why should they? "	0
"@lgrngreen @Andrew917 @LarJass @rxwhitmer Exodus 21:20 â€œAnyone who beats their male or female sla ve with a rod must be punished if the sla ve dies as a direct result, 21 but they are not to be punished if the sla ve recovers after a day or two, since t"	0
"@SB117 @wayne230 @Andrew917 so you admit being a woman? "	1
"Democratic activists General E. Lee adopted the flag as his national symbol in 1863 "	0
@1Jessie @SB117 @Andrew917 All men can already come in the women's bathroom. Most places have no law against that. The people trying to pass laws are the Republicans insisting that people use the bathroom of the gender on their birth certificate. So what 	0
"I find it funny that people are talking about freedom of speech. Nobody said you can't fly a flag at home. They are just saying the state government shouldn't do it. "	0
"@mdr1975 @SB117 @wayne230 @dusty911 @TurnHearts because you are demanding COMPLIANCE or fines that is the only ""answer"" you will bother with "	0
"@PlutoIsAPlanet @alf5 @Catholica And Oblama "	0
"If all it took to fix illegal immigration was burn down some liquor and clothing stores and beat up whites randomly by mob violence Democrats would of already fixed it. cincyman Tired of law enforcement based upon political correctness? Then make sure you vote. And vote for Trump. "	1
"In the real world, God gives us freedom to suffer the consequences of our inappropriate words and deeds. "	0
"Give money to freedom give to the George Soros Charity. Open Society is a freedom organization that works with all people wanting to be free. "	0
"@GOTRUMPFORAMERICA Oh, an article on Fox couldn't possibly be wrong. That's hilarious! "	0
"They will give away anything they don't own. "	0
"USS MILK................. IT'S A FERRY............... I MEAN FAIRY ! "	1
"@Windvane60 @Tygher @EyeseeIt Aww, how adorable! You're so sure you've lost the argument, you're upping the ante on the rude insults. How very sad. "	0
"@Oldfitter And people wonder why England voted FOR Brexit?  "	0
"@dawndale Then she'll be pointing fingers at everyone for a very long time. "	0
"@Tygher @hawk0323 @dinsmo81 You giving out a psychological diagnosis and/or advice is the equivalent of a monkey solving a puzzle for a banana.  "	0
"Liberals can't distinguish men from women. Nor do they want to. "	1
"This is so sad. I can't believe how much our country has imploded in the past eight years. Unfortunately, it looks like more of the same coming up.  "	0
"@DemocracyManifest So, you object to the 1st Amendment? "	0
"@IndictHillary @SamPatch I really wish there was more info on his Discharge Type as that has fueled a lot of derisive comments, but I have to default with USNI as they are pretty good with getting it right. They also provide info on the article's author a"	0
"Proof the Navy has a sense of humor. I can here it now. U.S.S. Milk full of seaman enter San Francisco.  "	1
"Obama immediately called the Commander of the ship to ask him about the status of the transgender bathrooms. "	1
"We all knew this was happening. Now we better start checking the voting machines am sure Trump is right on voter fraud also. "	0
"Sorry, Navy, but this is just wrong! There must be numerous homosexuals who have served our country with distinction and not been given a ""less than honorable"" discharge. The ship could have been named after one of them. "	0
"No I couldn't even finish reading this because it is wrong at the base and it is wrong throughout.. You should really do some research on the different flags there are that are similar. "	0
"""Indeed there are those who are last who will be first, and first who will be last."" - Luke 13:30 Guess who will be last in heaven? "	0
"Brought to you by William Jefferson Clinton. "	0
"Monkey face... man she is scary.  "	1
"@freedomscout @Andrew917 Religion poisons the minds of children against logic and truth. "	1
"@SpayAndNeuterYourLiberals Eh, depends on your interpretation of fencing. "	0
"@michaelmousediscus @GoReaganGoBernie doesn't remember where it is.. "	0
"@Andrew917 but CHRISTIANS are the only reason why you care about gays or tgs you want them in all of our churches . of have us pay a huge fine right? that is your equal rights "	0
"If you are in Mexico working illegally any Mexican can arrest you, law enforcement personnel or not. "	0
"@rxwhitmer While I empathize with the sentiment and agree that Obama's motives are evil, the long standing evil of murderous abortion has been a terrible part of the moral decadence in America for 43 years now. But even that has been a symptom of the inne"	1
"@WiltonManors I don't disagree with your point of view about the comments, but I can tell you this. If we had people at the top who understood the military because they had served, or had other alliances with it, we would not have such controversial issue"	0
"Honoring pedophiles is long overdue. Does it have to be liberal pedophiles or do other ones get boats too? "	1
"I pity the sailors that are assigned to the ship.  "	0
"@WiltonManors Gay Rights don't count- sorry! "	1
"I hear that this dude Michelle plows Bong hit Barry on a nightly basis "	1
"@Andrew917 NO they haven't and they'd better not. Not that I'd do anything about it, but there are a whole lot of people who would! Obama or no Obama. His legacy apparently is to be the President who has went against the will of the people who elected him"	0
"@DemocracyManifest ""Congress shall make no law... abridging the freedom of speech..."" I believe the other 2 branches to clearly be implied. Why don't you? "	0
"@MothraSaveUs This law will work: God made everyone, Samuel Colt made them all equal. "	0
"Good to see the Conservative hate machine rev up. Keep it up Cons--- you're quickly becoming irrelevant. Or is this the Christ-like behavior you're always talking about? "	0
"@br782 Did you miss the point of the article? This isn't about what we ""should"" do. It is about unlawfully restricting that which we have a right to do. "	0
"@SamPatch @rivrrodent @Tygher @dinsmo81 sure "	0
"@tessaprn @br782 @delainey Liberals want to remove EVERYTHING that THEY do not agree with, including the Constitution. "	0
"@oharaj @RHerpes why did that comment get deleted. "" why don't Mexicans do well in the olympics "	0
"To all the lying liberals who keep saying he was Honorably discharged. Britannica.com/biography/Harvey-Milk Not according to Harvey he wasn't. "	0
"@GoReaganGo Bernie can feel himself, thank you. "	0
"@BeauCharles Sure she did and she was cheering for the rioters "	0
"@SamPatch @IndictHillary That is indeed what the article on the USNI web says. It is not unusual for the AP to be wrong... but usually it favors causes such as this. But, if he was indeed honorably discharged, I apologize to him and withdraw my objection "	0
"@jerseyan @prissy7 Sister Cleo?? Is that you? "	0
"@barryg Water buffalo, LOL, Perfect. "	1
"Does the ship only go in reverse? "	1
"@IndictHillary @SamPatch Yes I am. Have fun. "	0
"@suesman @Kenneth851 4 Trillion, not including 300,000 Million in interest per year.. "	0
"I wonder why the author did not stand up for the rights of those who support international hate groups such as islamic terrorist. Where does he stand on terrorist like ISIS recruiting via social media. "	0
"@TWashington1960 It's not a religion. It's a cult of hate, death and destruction. "	1
"Why are liberals always against deporting foreign criminals? They must support their crimes, I guess. "	0
"@SB117 @wayne230 @Andrew917 I always do there is no bigger lie than equal rights for all "	0
"@justme33355 @azolfos Why the lies? "	0
"Freedomscout thinks the public schools are like Pink Floyd's The Wall. "	0
"Vote DemoKKKrat 2016: Because we believe that global warming is settled science, if you put too many people on the island of Guam it might flip over and capsize, and jews are termites. Now, if we can just figure out which restroom to use... "	1
"@lgrngreen @Andrew917 @LarJass @rxwhitmer So you admit it. Your morality is coming from the bible and not science or medicine. Thank you for making my point. "	0
"@elfonshelf Oh, no need to apologize. But you started this, after all. You made the comment, so it's up to you to support it. This was covered in 8th grade debate class. Anything else I can help you with today? "	0
"@SheltonWA it will take a tsunami to wash the taste out of San Fran's bay "	0
"@wayne230 @SB117 @Andrew917 You're becoming far too repetitive. "	0
"Clearly the will of The People doesn't matter. This is what happens when Liberals are in control. End the madness...TRUMP / PENCE 2016 "	0
"@delainey @br782 How on earth is that ridiculous? "	0
"@mdr1975 @wayne230 @WisdomKittytransgenders already is since the court failed to require churches to marry gays "	1
"@loarthanvt If you ever see her interact with Barack...she definitely wears the pants "	0
"@mdr1975 @Andrew917 @rxwhitmer Except that that's not their actual gender. They're the gender they're living as. "	0
"Treason is as treason does , pull down and burn that no good rebel flag. It's not a god given right to side with treason,freedom of speech is a Constitutional Right.....God did not sign the Constitution ,MEN signed that document in spite of both the Crown and the Church of England. You can have your so called divine right and your divine might our government has neither and never shall. It will always be obedient to the Citizens of the United States or else. "	0
"The problem was never the law or lack of a law, it was the immigrants the politicians let into the country.  "	1
""" but criticized two measures in the bill that could see people who aren't directly involved in the assault punished and foreigners deported for sexual harassment"" Sounds like some German Legislators have the same mental disease the Democrats and Republicans who opposed Kate's Law had. Deporting people who are not citizens for acting like savages - how cruel!! (sarcasm) "	1
"Does anyone care about anything about what she cares???? Diversity? How about TRASHY!!! "	1
"@wayne230 @mdr1975 @SB117 Again, claiming things I've never said "	0
"@SB117 @AlienNation @wayne230 Or it was conservative talk radio. A caller into Han nity says it and Han nity says ""Oh you're right. You're right."" And then they run around to friends and family wringing their hands as the repeat it as fact. "	0
"Moochelle Nobama takes swipe at Trump it sez. Trump better look out, apes have a long reach. "	1
"Ah, so you know he's right. Figures. "	0
"@CarpeNoctem Keep traveling in this same direction and it will! "	0
"@freedomscout @LarJass Sure you do. And you look like a foï»¿ol. "	0
"DemocRats love illegals ,,, & why you may ask?,, because they can round them up and have them vote in elections. Only Grubers believe there is no voter fraud, yes the dead do vote in Chicago ! "	1
"Remove the flag, everything Im not so sure about. I always enjoy Napolitano. He is usually spot on, and unbiased. "	0
"@gilshuttlecok I am all for gun control - use both hands, aim center mass, squeeze slowly. "	0
"@CarpeNoctem If Obama has his way, it WILL be flying from all 57 of them. "	0
"Donald Trump supporters - maketheunitedstatesgreatagain.com has a Trump style hat in Republican Red for every US State! Get yours today, shipping from east coast, USA. Listed vendor to Trump Campaign. Hat of the day - MAKE WASHINGTON GREAT AGAIN #nobama #Trump2016 #MAGA "	0
"@mdr1975 @wayne230 @SB117 why else do you want sense from me? what you need is AGREEMENT with a sick lifestyle SOCIALISMLESS @SB117 for liberals ... that is normal "	1
"@SB117 @wayne230 @dusty911 @TurnHearts which you push like mad I get so sick of the lie called equal rights "	1
"@wayne230 @SB117 @Andrew917 You think my name is Sharon? OK?  "	0
"@truthishere @SamPatch @humbled @my_thoughts Your tinfoil hat has slipped off and the rays are getting in again. "	0
"ANY illegal immigrant caught committing any crime or receiving any welfare should be immediately deported. Biometric scanned and informed if caught in USA without proper paperwork again will be on a trip to prison to work on chaingang fixing our roads etc. No if's ands or buts. Follow rules or suffer the consequences  "	0
"@wayne230 @mdr1975 @SB117 I just want you to make sense. You're saying stuff like transgenders are the new drug. Be against gays and transgender people all you want, but please make sense when you write so others can understand you. "	0
"@Catholica Why do they keep Merkel in office. The woman is a disaster for Germany. She knows nothing and does everything to hurt her country "	0
"@Andrew917 @1Jessie @SB117 It's the same subset of people that think SCOTUS passed a ""law"" allowing SSM. "	0
"@7thDay @paul84043 Liberals are brain-dead. Does that count? "	0
@valannin FREEDOM is HILARIOUS to some. A necessity to others. Our forefathers believed in certain inalienable rights... Many of us do not laugh at people like you who would pursue perceived safety at the cost of our freedoms. We BELIEVE in the Bill of Ri	0
"She is just as bad, if not worse than her husband. Good riddance to them both! "	0
"@Spyderia You are firlmy Correct !  "	1
"@Rolandw1 @valannin There are no such things as inalienable rights. "	0
"@truthishere @Tygher Could you translate that into English for the rest of us? "	0
"In the US, gun control is not the answer...BLACK control is the ANSWER. "	1
"Criminal illegal aliens. Isn't that a little redundant? I can't believe how dumbed down this country has become. "	1
